,Unnamed: 0,comment_url,comment_createdAt,comment_id,comment_viewCount,comment_lang,comment_author_createdAt,comment_location,comment_text,isComment_self__decalred__location__El_Salvador,comment_processed_text,post_url,post_actor_createdAt,post_id,post_isReply,post_inReplyToId,post_isRetweet,post_isQuote,post_viewCount,post_retweetCount,post_likeCount,post_replyCount,post_lang,actor_location,post_name,post_description,post_followers,post_verified,post_text,isActor_self__decalred__location__El_Salvador,post_processed_text,actor_affiliation,llama3_output,llama3_reason,manual labeling
827,2652,https://x.com/joserob18756934/status/1263847094881828871,1590159603.0,1.26385e+18,,es,10/04/2019,,"@ChristianDiffer ESTE PERSONAJE YA NO SERÁ DIPUTADO SE LLAMARA
PRÓFUGO O EXILIADO ESO SON LOS 2 CAMINOS Q LES QUEDA.",False,este personaje ya no será diputado se llamara prófugo o exiliado eso son los 2 caminos q les queda,https://x.com/ChristianDiffer/status/1263845340630986752,1590159184.0,1.26385e+18,False,,False,False,,528.0,1946.0,137.0,es,El Salvador,Christian R. Differ,🇸🇻📚,15986.0,False,"RODOLFO PARKER 🐀
El impresentable y muy aborrecido diputado
Insulto a ciudadanos en una gasolinera porque le reclaman su asquerosa gestión en la AL https://t.co/OZiQUXn6rc",True,rodolfo parker el impresentable y muy aborrecido diputado insulto a ciudadanos en una gasolinera porque le reclaman su asquerosa gestión en la al,Media,-1.0,"The tweet expresses a negative sentiment by using strong words like 'prófugo' or 'exiliado', implying that the person is fleeing or has abandoned their duties, and criticizing their actions.",-1
580,1380,https://x.com/DanielT95949690/status/1780374956301226287,1713309442.0,1.78037e+18,160.0,es,24/12/2023,,"@waraujo64 @ARENAOFICIAL Es mutuo acuerdo, no lo expulsan porque puede comenzar a contar quienes fueron TODOS los que planearon esas reuniones",False,es mutuo acuerdo no lo expulsan porque puede comenzar a contar quienes fueron todos los que planearon esas reuniones,https://x.com/waraujo64/status/1780369690612670565,1713308186.0,1.78037e+18,False,,False,False,18005.0,199.0,614.0,50.0,es,El Salvador,Walter Araujo y Toda la Verdad,"VOCERO DEL PUEBLO. Mi cuenta en Twitter es una caricatura digital en palabras, de la política salvadoreña.",342596.0,True,Joel les dió dinero y lo estafaron…a él lo expulsaron… pero a Norman Quijano que ya está condenado…ni siquiera un comunicado EXPULSÁNDOLO… eso es @ARENAOFICIAL https://t.co/bswNqYTZGc,True,joel les dió dinero y lo estafarona él lo expulsaron pero a norman quijano que ya está condenadoni siquiera un comunicado expulsándolo eso es,Media,0.0,"The tweet presents a neutral statement about the decision not to expel someone, focusing on the potential consequences of revealing the identities of those involved in planning meetings.",0
764,2416,https://x.com/Argumedo811/status/1302168093704302592,1599296041.0,1.30217e+18,,es,21/06/2019,,"@ChristianDiffer 😂😂😂😂🤣 ese es ramflero mayor , el que lleva la palabra",False,ese es ramflero mayor el que lleva la palabra,https://x.com/ChristianDiffer/status/1302062819249197057,1599270941.0,1.30206e+18,False,,False,False,,577.0,2998.0,202.0,es,El Salvador,Christian R. Differ,🇸🇻📚,15986.0,False,"Aquí esta una foto de funcionarios del Gobierno, reunidos y negociando con UN PANDILLERO https://t.co/lEgKGnBYWS",True,aquí esta una foto de funcionarios del gobierno reunidos y negociando con un pandillero,Media,0.0,"The tweet is neutral as it only states a fact about someone's name, without expressing a positive or negative sentiment.",-1
943,3064,https://x.com/alvastagui/status/1280179340228071424,1594053513.0,1.28018e+18,,es,26/12/2019,"Panchimalco, El Salvador","@ChristianDiffer @nayibbukele Ahhh ese era el plan entonces, bloquear al ejecutivo desde la asamblea, para aumentar los casos, dejar que mueran muchos médicos, y personas de la población más vulnerable,  solo para después decir que la alcaldías toman las riendas y ganar votos para las próximas elecciones.",True,ahhh ese era el plan entonces bloquear al ejecutivo desde la asamblea para aumentar los casos dejar que mueran muchos médicos y personas de la población más vulnerable solo para después decir que la alcaldías toman las riendas y ganar votos para las próximas elecciones,https://x.com/ChristianDiffer/status/1279930054387130369,1593994079.0,1.27993e+18,False,,False,False,,159.0,1093.0,272.0,es,El Salvador,Christian R. Differ,🇸🇻📚,15986.0,False,"ULTIMA HORA

El presidente del partido ARENA, dice que ejecutaran el plan ""Cero Casos COVID19"" 😮

¿O sea que pretenden erradicar el covid? 🤦‍♂️ https://t.co/m99uILOVGW",True,ultima hora el presidente del partido arena dice que ejecutaran el plan cero casos covid19 o sea que pretenden erradicar el covid,Media,-1.0,"The tweet expresses a strong negative sentiment, criticizing the plan to block the executive and increase cases, leading to the death of many doctors and vulnerable people, solely for political gain in the next elections.",-1
2491,8068,https://x.com/Jessii23418589/status/1377321904349057024,1617214106.0,1.37732e+18,,es,08/10/2020,,@FranAlabi Ya me tocara ami también gracias por pensar sector privado de maestros,False,ya me tocara ami también gracias por pensar sector privado de maestros,https://x.com/FranAlabi/status/1377075242875650048,1617155297.0,1.37708e+18,False,,False,False,,473.0,4029.0,121.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"Más de 30 horas de que me aplicaron la vacuna Sinovac y, con propiedad, puedo decir que es segura, eficaz, tolerable y garantiza la reducción del 100% de la mortalidad.

Al momento, sin ningún síntoma. 

No le tengamos miedo a la vacuna y juntos derrotemos al #COVID19 🇸🇻.",True,más de 30 horas de que me aplicaron la vacuna sinovac y con propiedad puedo decir que es segura eficaz tolerable y garantiza la reducción del 100 de la mortalidad al momento sin ningún síntoma no le tengamos miedo a la vacuna y juntos derrotemos al,Government,1.0,"The tweet expresses gratitude and appreciation towards the sector of private teachers, indicating a positive sentiment towards the sector and its contribution to education.",1
746,2333,https://x.com/MarceloSolSol/status/1740937998248886342,1703906938.0,1.74094e+18,643.0,es,24/09/2022,,"@PulsoCiudadanos @fulloa51 @nuevasideas No hay con quien debatir imagínese Beto Cuma , El  sopa de patas , El de apellido  parada  , etc el vicepresidente solo el los les ganaría en un debate , pero no hay que perder el tiempo no vale la pena",False,no hay con quien debatir imagínese beto cuma el sopa de patas el de apellido parada etc el vicepresidente solo el los les ganaría en un debate pero no hay que perder el tiempo no vale la pena,https://x.com/PulsoCiudadanos/status/1740923091436613794,1703903384.0,1.74092e+18,False,,False,False,112762.0,80.0,358.0,92.0,es,El Salvador,Pulso Ciudadano,"Pulso Ciudadano el espacio de opinión de Grupo Megavisión 🚨 

¡Es momento de analizar temas y ponerlos en la mesa para que usted participe!
Canal 19 y Canal 21",353929.0,True,"🗣️#PulsoCiudadano | “A mí me gustaría que hubiera una oposición fuerte y bien estructurada, con planteamientos con los cuales pudiéramos confrontar”: Félix Ulloa (@fulloa51), candidato a la Vicepresidencia de la República por @nuevasideas. https://t.co/zlVYJTpS1C",True,a mí me gustaría que hubiera una oposición fuerte y bien estructurada con planteamientos con los cuales pudiéramos confrontar félix ulloa candidato a la vicepresidencia de la república por,Media,-1.0,"The tweet expresses a negative sentiment by stating that there is no one to debate with, implying frustration and disappointment. The tone is critical and dismissive, indicating a negative sentiment towards the current political situation.",-1
52,153,https://x.com/MhFran_Lancer/status/1777001494622966233,1712505146.0,1.777e+18,112.0,es,09/10/2010,lawrence MA united states,@nayibbukele El Salvador va a ser la Suiza del hemisferio occidental. @nayibbukele excellente trabajo 👏🏻👏🏻👏🏻,False,el salvador va a ser la suiza del hemisferio occidental excellente trabajo,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,1.0,"The tweet expresses admiration and praise for El Salvador's potential to become a 'Switzerland' in the Western Hemisphere, indicating a positive sentiment.",1
2445,7985,https://x.com/henriqueznoel/status/1781534180536463396,1713585822.0,1.78153e+18,69.0,es,25/07/2013,"Honolulu, HI","@MarceloLarin1 Si maje ,cuentanos uno de pepito y vive feliz",False,si maje cuentanos uno de pepito y vive feliz,https://x.com/MarceloLarin1/status/1781327015326392626,1713536430.0,1.78133e+18,False,,False,False,5719.0,11.0,83.0,50.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Walter araujo y Romeo Lemus al parecer quieren que Arena y el Fmln regresen al poder no hay otra explicación a su actuar.

Nayib no se queda atrás, la manera en que esta manejando el gobierno es como si quisiera que volviéramos a ser gobernados por Arena y Fmln

Todo es muy raro.",False,walter araujo y romeo lemus al parecer quieren que arena y el fmln regresen al poder no hay otra explicación a su actuar nayib no se queda atrás la manera en que esta manejando el gobierno es como si quisiera que volviéramos a ser gobernados por arena y fmln todo es muy raro,Media,1.0,"The tweet expresses a positive sentiment by mentioning 'vive feliz' which means 'lives happily', implying a joyful and happy life, which is a positive feeling.",-1
2554,8206,https://x.com/WalterEnriqueSv/status/1366766386534633477,1614697474.0,1.36677e+18,,es,09/08/2015,vivo en mi casa,@FranAlabi @nayibbukele Para cuando el nuevo Hospital Rosales?,False,para cuando el nuevo hospital rosales,https://x.com/FranAlabi/status/1366562547512573955,1614648875.0,1.36656e+18,False,,False,False,,707.0,5717.0,195.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"Áreas dignas para la población y el personal de salud.

paso a paso cambiamos nuestra red de hospitales para beneficio de los Salvadoreños.

Gracias Presidente @nayibbukele por todo su apoyo al sistema de salud y al pueblo Salvadoreño. 🇸🇻🇸🇻🇸🇻 https://t.co/S39bkehsE0",True,áreas dignas para la población y el personal de salud paso a paso cambiamos nuestra red de hospitales para beneficio de los salvadoreños gracias presidente por todo su apoyo al sistema de salud y al pueblo salvadoreño,Government,0.0,"The tweet mentions a specific event (new hospital) without expressing a clear positive or negative sentiment, making it neutral.",0
400,921,https://x.com/luci_samayoa/status/1788030700362269166,1715134713.0,1.78803e+18,74.0,es,16/06/2022,,@nayibbukele Gracias Comandante General de las Fuerzas Armadas de el Salvador 🇸🇻 🫡 y Gracias Ministro Merino Monroy y a todas sus tropas que día a día salen a las calles para Proteger a Nuestro Pueblo Salvadoreño 🇸🇻 Nuestras Humildes Gracias! 🥹 Son Nuestro orgullo 😌👍🏻 https://t.co/R8VAV48Qez,False,gracias comandante general de las fuerzas armadas de el salvador y gracias ministro merino monroy y a todas sus tropas que día a día salen a las calles para proteger a nuestro pueblo salvadoreño nuestras humildes gracias son nuestro orgullo,https://x.com/nayibbukele/status/1788014378324754680,1715130822.0,1.78801e+18,False,,False,False,749641.0,1789.0,9798.0,370.0,es,El Salvador,Nayib Bukele,Philosopher King,6211027.0,True,"Nuestra Fuerza Armada cumple 200 años y está a punto de lograr su victoria más grande…

Our Armed Forces are celebrating their 200th anniversary and are on the verge of their greatest victory... https://t.co/X5Juq2uJh6",True,nuestra fuerza armada cumple 200 años y está a punto de lograr su victoria más grande our armed forces are celebrating their 200th anniversary and are on the verge of their greatest victory,Government,1.0,"The tweet expresses gratitude and admiration towards the Comandante General, Minister Merino Monroy, and the troops, showing appreciation for their daily efforts to protect the people of El Salvador, conveying a positive sentiment.",1
1748,5490,https://x.com/WalterA42621288/status/1789373892475191434,1715454955.0,1.78937e+18,23.0,es,06/04/2020,,@Vi11atoro @PNCSV 20 años por favor!,False,20 años por favor,https://x.com/Vi11atoro/status/1788720348776567255,1715299138.0,1.78872e+18,False,,False,False,153963.0,399.0,2679.0,349.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66429.0,True,"No vamos a tolerar que estas generaciones podridas sigan dentro de nuestro sistema educativo y los pondremos a donde deben estar, tras las rejas.

Gracias al eficaz trabajo de nuestra @PNCSV, hemos capturado a dos estudiantes que forman parte de la estructura MS13 y son los responsables de herir con arma blanca a otro alumno en un centro educativo en Ilopango.

Se trata de:
➡️Bryan G., de 16 años
➡️Moisés C., de 17 años

Ambos serán procesados por los delitos de lesiones y agrupaciones ilícitas. 

No vamos a permitir que este cáncer vuelva a permear en nuestras comunidades y nuestros jóvenes para amenazar la paz y seguridad que le hemos devuelto a nuestra gente.

Este nuevo El Salvador es para la gente de bien, aquellos que no han entendido el mensaje y persisten en seguir con la cultura de muerte de las pandillas, serán llevados a prisión.",False,no vamos a tolerar que estas generaciones podridas sigan dentro de nuestro sistema educativo y los pondremos a donde deben estar tras las rejas gracias al eficaz trabajo de nuestra hemos capturado a dos estudiantes que forman parte de la estructura ms13 y son los responsables de herir con arma blanca a otro alumno en un centro educativo en ilopango se trata de bryan g de 16 años moisés c de 17 años ambos serán procesados por los delitos de lesiones y agrupaciones ilícitas no vamos a permitir que este cáncer vuelva a permear en nuestras comunidades y nuestros jóvenes para amenazar la paz y seguridad que le hemos devuelto a nuestra gente este nuevo el salvador es para la gente de bien aquellos que no han entendido el mensaje y persisten en seguir con la cultura de muerte de las pandillas serán llevados a prisión,Government,-1.0,"The tweet expresses a negative sentiment, as it is a plea for mercy or forgiveness, implying that the speaker is in a difficult situation and is seeking relief.",0
